Diện tích đất:,Hướng cửa chính:,Giấy tờ pháp lý:,Đặc điểm nhà/đất:,Loại hình đất:,Chiều ngang:,Chiều dài:,Số phòng ngủ:,Số phòng vệ sinh:,Loại hình nhà ở:,Tình trạng nội thất:,Diện tích sử dụng:,Tình trạng bất động sản:,Diện tích:,Loại hình căn hộ:,Tổng số tầng:,Tầng số:,Hướng ban công:,Đặc điểm căn hộ:,Loại hình văn phòng:,district,city,Phân khu/Lô/Block/Tháp,has_floor_number,Price (trieu VND),log_price
33.2,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,7.0,3.0,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Chưa bàn giao,56.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận thủ đức,tp hồ chí minh,"A,B",1,2350.0,7.762596048540069
220.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,10.0,22.0,3.0,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Chưa bàn giao,56.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện hóc môn,tp hồ chí minh,"A,B",1,900.0,6.803505257608338
85.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,17.0,3.0,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Chưa bàn giao,56.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,"A,B",1,1350.0,7.208600337960199
90.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,18.0,4.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Chưa bàn giao,56.0,Chung cư,1.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận liên chiểu,đà nẵng,"A,B",1,3950.0,8.281723990411392
40.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,8.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận hải châu,đà nẵng,KHU DÂN CU,1,2450.0,7.804251383528112
33.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,40.0,40.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,33.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 10,tp hồ chí minh,KHU DÂN CU,1,5150.0,8.546946149565585
90.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,18.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,180.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận liên chiểu,đà nẵng,KHU DÂN CU,1,3300.0,8.101980731853192
210.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,10.0,21.0,10.0,6.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,180.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,KHU DÂN CU,1,900.0,6.803505257608338
96.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,20.0,4.0,5.0,Nhà phố liền kề,Nội thất cao cấp,280.0,Chưa bàn giao,56.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận thủ đức,tp hồ chí minh,KHU DÂN CU,1,6000.0,8.699681400989514
51.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,7.0,8.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,150.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,KHU DÂN CU,1,2300.0,7.741099090035366
158.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,6.0,26.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,250.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận tân bình,tp hồ chí minh,KHU DÂN CU,1,20500.0,9.928228944424575
70.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,6.0,12.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,200.0,Chưa bàn giao,56.0,Chung cư,2.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,KHU DÂN CU,1,10200.0,9.23024103368252
36.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,6.0,6.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,100.0,Chưa bàn giao,56.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,KHU DÂN CU,1,4100.0,8.31898612539206
70.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,21.0,5.0,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,195.0,Chưa bàn giao,56.0,Chung cư,3.0,18.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,KHU DÂN CU,1,12000.0,9.392745258631441
70.0,Tây Bắc,Đang chờ sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,21.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,195.0,Chưa bàn giao,61.0,Chung cư,3.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thị xã thuận an,bình dương,Không thuộc project/block,1,1000.0,6.90875477931522
70.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,21.0,1.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,195.0,Chưa bàn giao,36.0,Duplex,3.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,1250.0,7.1316985104669115
30.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,21.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,30.0,Chưa bàn giao,36.0,Duplex,4.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận đống đa,hà nội,Không thuộc project/block,1,4000.0,8.294299608857235
100.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,20.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,330.0,Chưa bàn giao,36.0,Duplex,5.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,8650.0,9.065430200180375
300.0,Đông,Đang chờ sổ,Mặt tiền,Đất nền dự án,12.0,25.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,330.0,Chưa bàn giao,36.0,Duplex,5.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thị xã điện bàn,quảng nam,HOMELAND PARADISE VILLA,1,9500.0,9.15915233520675
47.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.0,12.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,47.0,Chưa bàn giao,36.0,Duplex,5.0,9.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,HOMELAND PARADISE VILLA,1,1050.0,6.957497370876951
47.0,Đông Nam,Đang chờ sổ,Hẻm xe hơi,Đất nền dự án,4.0,12.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.0,Chưa bàn giao,60.0,Chung cư,5.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 8,tp hồ chí minh,Không thuộc project/block,1,190.0,5.25227342804663
35.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,3.0,11.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,1080.0,6.985641817639208
36.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.0,9.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện hóc môn,tp hồ chí minh,Không thuộc project/block,1,1250.0,7.1316985104669115
70.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,15.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,thị xã thuận an,bình dương,Không thuộc project/block,1,1550.0,7.346655163176539
98.0,Đông,Đã có sổ,Mặt tiền,Đất nền dự án,5.0,19.3,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận cái răng,cần thơ,Không thuộc project/block,1,3150.0,8.055475141757274
74.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nền dự án,4.1,18.0,4.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,210.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,4199.0,8.34283980427146
60.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,12.0,4.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,210.0,Chưa bàn giao,60.0,Chung cư,1.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 2,tp hồ chí minh,Không thuộc project/block,1,2300.0,7.741099090035366
30.0,Đông Bắc,Đang chờ sổ,Hẻm xe hơi,Đất thổ cư,5.0,5.7,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,79.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện nhà bè,tp hồ chí minh,Không thuộc project/block,1,1600.0,7.3783837129967145
100.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,79.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện bàu bàng,bình dương,Không thuộc project/block,1,760.0,6.634633357861686
54.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,13.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,54.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,5100.0,8.537191877922927
72.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,18.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,190.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận thủ đức,tp hồ chí minh,Không thuộc project/block,1,5630.0,8.636042325254618
40.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,12.5,2.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,4190.0,8.340694647925071
180.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,22.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận cái răng,cần thơ,Không thuộc project/block,1,5300.0,8.575650760987806
47.3,Đông,Đã có sổ,Nở hậu,Đất thổ cư,8.0,22.0,1.0,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,4950.0,8.507344855361422
187.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,22.0,5.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,6900.0,8.839421607620602
35.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,22.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận hà đông,hà nội,Không thuộc project/block,1,2100.0,7.650168700845001
126.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,25.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện vĩnh cửu,đồng nai,Không thuộc project/block,1,820.0,6.710523109452428
50.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,25.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,6800.0,8.824824939175638
38.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,9.0,6.0,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,38.0,Chưa bàn giao,60.0,Chung cư,5.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận long biên,hà nội,Không thuộc project/block,1,2650.0,7.8826922062890254
50.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,14.0,6.0,6.0,"Nhà ngõ, hẻm",Nội thất cao cấp,180.0,Chưa bàn giao,60.0,Chung cư,3.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 8,tp hồ chí minh,Không thuộc project/block,1,7200.0,8.881975184248867
80.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,16.0,4.0,5.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,320.0,Chưa bàn giao,60.0,Chung cư,3.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 7,tp hồ chí minh,Không thuộc project/block,1,5750.0,8.657129031713755
65.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,16.0,1.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,320.0,Chưa bàn giao,60.0,Chung cư,3.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 8,tp hồ chí minh,Không thuộc project/block,1,4300.0,8.366602832783736
184.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,15.5,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,184.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,3550.0,8.174984532943087
42.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,11.0,6.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.0,Chưa bàn giao,60.0,Chung cư,2.0,14.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện thanh trì,hà nội,Không thuộc project/block,1,2350.0,7.762596048540069
105.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,21.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,371.0,Chưa bàn giao,91.0,Chung cư,4.0,14.0,Tây Bắc,Căn góc,Shophouse,quận hà đông,hà nội,Không thuộc project/block,1,13500.0,9.510519035757246
211.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,42.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,371.0,Chưa bàn giao,91.0,Chung cư,4.0,14.0,Tây Bắc,Căn góc,Shophouse,thành phố rạch giá,kiên giang,Không thuộc project/block,1,3600.0,8.188966863648876
30.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,3.0,7.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,371.0,Chưa bàn giao,91.0,Chung cư,5.0,14.0,Tây Bắc,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,3700.0,8.216358332386156
30.0,Tây Nam,Đang chờ sổ,Mặt tiền,Đất thổ cư,3.0,7.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,371.0,Chưa bàn giao,58.0,Chung cư,5.0,14.0,Tây Bắc,Căn góc,Shophouse,quận 9,tp hồ chí minh,Không thuộc project/block,1,1390.0,7.237778191923443
30.0,Đông Nam,Đang chờ sổ,Mặt tiền,Đất thổ cư,3.0,7.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,371.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,1125.0,7.026426808699636
80.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,7.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,371.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,6700.0,8.81001204797317
56.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,73.0,76.0,4.0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,371.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận 2,tp hồ chí minh,Không thuộc project/block,1,6000.0,8.699681400989514
173.3,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,73.0,76.0,4.0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,371.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận liên chiểu,đà nẵng,Không thuộc project/block,1,3900.0,8.268988209506656
50.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,14.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,100.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,thành phố cao lãnh,đồng tháp,Không thuộc project/block,1,2900.0,7.972810784121404
55.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,75.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,100.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận thanh khê,đà nẵng,Không thuộc project/block,1,3150.0,8.055475141757274
250.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,75.0,5.0,2.0,Nhà biệt thự,Nội thất cao cấp,136.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,thành phố đà lạt,lâm đồng,Không thuộc project/block,1,6100.0,8.716207971151853
57.5,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,11.5,1.0,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,57.5,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,4400.0,8.38958706681109
91.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,17.0,4.0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,90.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,580.0,6.364750756851911
80.0,Đông,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,16.0,4.0,5.0,Nhà biệt thự,Hoàn thiện cơ bản,240.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,huyện nhà bè,tp hồ chí minh,Không thuộc project/block,1,4500.0,8.412054873292933
80.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,16.0,4.0,5.0,Nhà biệt thự,Hoàn thiện cơ bản,240.0,Chưa bàn giao,61.0,Chung cư,5.0,9.0,Tây Bắc,Căn góc,Shophouse,quận thủ đức,tp hồ chí minh,Không thuộc project/block,1,750.0,6.621405651764134
37.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,20.0,50.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,90.0,Chưa bàn giao,61.0,Chung cư,3.0,9.0,Tây Bắc,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,3730.0,8.224431573221159
165.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,3.0,6.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,36.0,Chưa bàn giao,61.0,Chung cư,3.0,9.0,Tây Bắc,Căn góc,Shophouse,quận thanh khê,đà nẵng,Không thuộc project/block,1,5100.0,8.537191877922927
56.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,14.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,112.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,4500.0,8.412054873292933
110.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.5,25.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,70.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,thành phố thủ dầu một,bình dương,Không thuộc project/block,1,3300.0,8.101980731853192
50.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,10.0,3.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,190.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,4850.0,8.486940148245216
31.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,12.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,27.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,4100.0,8.31898612539206
50.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,10.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,810.0,6.698268054115413
108.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,27.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,108.0,Chưa bàn giao,61.0,Chung cư,2.0,9.0,Tây Bắc,Căn góc,Shophouse,thành phố thủ dầu một,bình dương,Không thuộc project/block,1,2200.0,7.696667081526462
108.0,Đông,Đang chờ sổ,Hẻm xe hơi,Đất thổ cư,4.0,27.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,108.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây,Căn góc,Shophouse,thị xã thuận an,bình dương,Không thuộc project/block,1,315.0,5.755742213586912
60.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,14.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,200.0,Chưa bàn giao,60.0,Chung cư,3.0,23.0,Tây,Căn góc,Shophouse,quận 7,tp hồ chí minh,Không thuộc project/block,1,6300.0,8.748463629942055
100.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,200.0,Chưa bàn giao,60.0,Chung cư,3.0,23.0,Tây,Căn góc,Shophouse,thành phố biên hòa,đồng nai,Không thuộc project/block,1,2800.0,7.937731775260109
50.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,10.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,100.0,Chưa bàn giao,60.0,Chung cư,3.0,23.0,Tây,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,750.0,6.621405651764134
118.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,8.0,16.0,6.0,3.0,Nhà biệt thự,Nội thất cao cấp,216.0,Chưa bàn giao,60.0,Chung cư,3.0,23.0,Tây,Căn góc,Shophouse,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,10200.0,9.23024103368252
250.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,50.0,6.0,3.0,Nhà biệt thự,Nội thất cao cấp,216.0,Chưa bàn giao,60.0,Chung cư,3.0,23.0,Tây,Căn góc,Shophouse,huyện chơn thành,bình phước,Không thuộc project/block,1,400.0,5.993961427306569
54.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.3,14.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,90.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây,Căn góc,Shophouse,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,4500.0,8.412054873292933
83.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,15.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,130.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây,Căn góc,Shophouse,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,7700.0,8.94910546953925
371.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,13.0,30.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,130.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây,Căn góc,Shophouse,huyện tân trụ,long an,Không thuộc project/block,1,930.0,6.836259277277067
90.0,Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,18.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,130.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây,Căn góc,Shophouse,quận 9,tp hồ chí minh,Không thuộc project/block,1,510.0,6.236369590203704
